"geneID","1-Rep1_S1","1-Rep2_S25","1-Rep3_S13","1M-Rep1_S13","1M-Rep2_S1","1M-Rep3_S25","2-Rep1_S2","2-Rep2_S26","2-Rep3_S14","2M-Rep1_S14","2M-Rep2_S2","2M-Rep3_S26","3-Rep1_S3","3-Rep2_S27","3-Rep3_S15","3M-Rep1_S15","3M-Rep2_S3","3M-Rep3_S27","4-Rep1_S4","4-Rep2_S28","4-Rep3_S16","4M-Rep1_S16","4M-Rep2_S4","4M-Rep3_S28","5-Rep1_S5","5-Rep2_S29","5-Rep3_S17","5M-Rep1_S17","5M-Rep2_S5","5M-Rep3_S29","6-Rep1_S6","6-Rep2_S30","6-Rep3_S18","6M-Rep1_S18","6M-Rep2_S6","6M-Rep3_S30","7-Rep1_S7","7-Rep2_S31","7-Rep3_S19","7M-Rep1_S19","7M-Rep2_S7","7M-Rep3_S31","8-Rep1_S8","8-Rep2_S32","8-Rep3_S20","8M-Rep1_S20","8M-Rep2_S8","8M-Rep3_S32","9-Rep1_S9","9-Rep2_S33","9-Rep3_S21","9M-Rep1_S21","9M-Rep2_S9","9M-Rep3_S33","10-Rep1_S10","10-Rep2_S34","10-Rep3_S22","10M-Rep1_S22","10M-Rep2_S10","10M-Rep3_S34","11-Rep1_S11","11-Rep2_S35","11-Rep3_S23","11M-Rep1_S23","11M-Rep2_S11","11M-Rep3_S35","12-Rep1_S12","12-Rep2_S36","12-Rep3_S24","12M-Rep1_S24","12M-Rep2_S12","12M-Rep3_S36"
"734","PFLU_0827",29.4473,21.3204,39.2987,26.8041,24.0525,33.5324,28.7277,18.0735,17.8945,26.6434,20.1875,17.6053,32.7376,18.3351,19.2522,23.0781,20.8925,22.004,37.7941,20.3256,20.2996,25.227,21.463,22.6116,39.1334,19.195,24.7002,42.0949,19.1069,29.1535,45.8061,20.106,32.5985,49.5,23.572,37.3994,47.1553,21.5636,39.9967,55.003,22.3617,43.2673,49.9568,25.5349,48.9046,62.153,24.4157,56.0588,54.5656,27.4011,43.9241,63.578,26.9284,42.7242,52.2223,31.3949,49.5095,55.5293,30.3628,47.3864,52.2537,32.5238,43.4893,70.0748,28.9977,48.9132,55.1467,33.9696,36.1554,96.8823,30.1155,48.3473
"735","PFLU_0828",59.1247,44.2158,52.1765,48.229,41.4866,49.2949,43.1943,31.9534,33.1108,35.41,31.0378,29.9512,36.3089,29.3841,29.7491,28.1335,27.4987,31.9024,47.3051,24.3492,24.7529,33.0296,22.719,26.8585,64.1599,24.8196,26.1111,76.2276,26.0528,28.7142,87.2064,27.0558,29.0331,82.0258,27.4671,35.5628,90.3647,26.3116,34.5758,82.2184,25.3734,42.7128,83.6815,29.6933,40.6987,89.5719,24.0416,48.3922,91.163,24.742,49.724,95.7063,25.8682,51.6796,75.4175,30.6544,47.2889,78.2983,30.7429,55.5993,71.2542,34.3606,53.7185,96.2888,39.8439,55.978,86.4473,32.144,52.1419,170.647,32.2187,63.3031
"736","PFLU_0829",8.35931,25.1349,31.7791,7.14445,24.2071,30.966,9.48427,17.9956,18.7437,7.71541,18.5629,19.7012,14.2362,14.8093,15.0692,9.1212,15.2202,18.7094,13.0185,10.5731,12.5126,10.5498,12.5968,12.5834,13.8645,10.1091,13.6358,11.9227,10.2277,13.0183,27.099,8.37339,15.4421,20.901,8.51903,13.5608,24.5713,8.88592,16.0252,24.5434,7.6949,12.551,21.9529,8.90122,15.9997,26.5472,6.3467,12.2821,23.9633,7.16772,24.7669,21.8765,6.99384,15.9968,19.8012,8.70118,23.7028,16.2591,5.79653,15.7937,8.20163,10.1853,20.2608,9.49059,8.28759,14.0557,6.53535,10.0325,7.93373,8.21284,6.95682,9.68247
"737","PFLU_0830",36.7357,108.848,164.688,33.6955,106.553,182.782,34.6927,78.2567,68.8827,33.7272,74.7209,74.1151,45.5015,57.7919,60.3892,36.6252,59.1538,71.6868,41.5054,39.6587,44.1192,32.406,40.5328,43.7002,50.8663,35.6865,39.3547,42.5102,35.909,40.3207,73.911,29.861,45.6845,66.0801,31.0797,41.7579,105.389,28.5448,47.5005,87.9103,28.552,45.5969,98.2206,27.6768,49.2986,101.877,26.3597,47.7528,83.2795,25.0445,74.4574,84.415,25.4754,43.836,74.478,26.961,80.3518,63.2773,26.7867,54.8957,42.0459,35.046,63.9441,49.3311,28.0212,49.1603,31.3729,35.5426,46.3797,27.9266,29.0806,45.9892
"738","PFLU_0831",38.7075,26.5404,37.6419,29.399,27.7321,37.596,24.1998,19.4379,22.7312,20.9372,19.4296,22.2638,21.1051,17.251,20.4177,16.8573,18.3723,23.2758,26.6283,14.7865,19.4028,21.4491,14.4472,17.7152,28.8521,15.2176,19.3274,41.0494,15.1375,20.5427,45.063,15.9015,20.5184,45.3623,15.1013,18.8621,36.107,17.0593,23.9667,43.0106,15.7855,21.911,39.4035,17.9036,24.9201,51.5048,15.1483,25.0913,42.4372,16.7016,26.9223,49.6419,16.4945,24.406,35.5526,20.0892,30.737,42.186,19.4836,26.5934,30.7368,20.347,30.7427,45.5389,21.8768,34.6219,34.6768,20.6581,22.7364,39.7541,20.8335,29.8469
"739","PFLU_0832",234.719,362.818,153.837,198.301,335.093,144.978,242.352,362.795,176.077,240.991,331.326,183.099,226.703,264.419,206.46,179.318,285.038,244.122,180.023,260.893,216.837,152.508,247.115,224.12,166.344,236.979,234.323,181.516,252.173,295.682,206.559,258.012,238.285,199.94,266.345,270.452,187.522,242.094,230.286,199.9,235.327,263.94,181.695,247.957,219.494,230.893,235.474,235.685,189.916,221.806,225.679,236.793,185.017,230.294,193.92,251.86,243.614,226.531,220.092,245.288,155.874,249.701,239.133,225.951,240.781,242.931,219.021,247.009,191.5,442.137,222.046,266.329
"740","PFLU_0833",58.7178,34.5285,44.9141,44.6598,40.3769,46.9988,50.2836,32.8133,30.3892,49.1014,35.424,33.0035,58.0696,34.9057,38.6951,39.5145,40.6051,41.4673,68.0583,37.2765,44.0934,37.7667,44.2794,42.9484,58.0602,40.8782,48.5669,68.6629,47.4302,63.3215,71.2476,48.544,63.5402,69.9499,49.9538,71.2737,63.2815,45.0225,75.0683,80.0234,50.5541,82.0893,61.9865,51.0044,79.7665,88.7414,55.1099,94.4491,65.1318,57.9978,60.9344,89.3682,62.6216,73.0341,73.5716,65.1034,76.6212,84.657,55.7493,84.3778,68.2494,70.126,69.1515,99.6486,59.8878,87.5084,74.7416,66.5758,59.2153,141.592,59.0261,83.5558
"741","PFLU_0834",63.062,44.8021,51.0182,59.1284,44.7276,52.9161,61.3986,43.3758,35.7117,59.7583,41.4605,38.7504,66.9379,46.3803,45.372,50.6982,48.4854,51.3329,67.8272,50.0854,49.9508,49.5297,50.4025,50.3299,63.214,49.9295,58.376,70.6029,53.2962,66.2036,70.756,58.412,66.639,78.8066,61.3169,78.6669,62.5991,58.1388,71.4446,76.5445,61.3934,74.2292,70.6694,61.1832,83.0518,82.5406,61.7291,91.1975,72.6882,70.0807,70.4457,83.2588,69.6795,71.6819,66.3254,69.7135,73.4485,77.7006,66.5162,81.1687,69.0909,74.308,71.6051,93.2762,64.6987,91.185,77.3788,73.7661,56.8483,67.8348,65.3385,90.2013
"742","PFLU_0835",113.226,77.6327,89.078,97.0799,81.6707,91.3571,103.292,73.2812,63.3134,106.24,80.1444,71.7112,100.258,80.8025,74.8066,80.8247,85.4492,89.3432,103.91,87.0124,83.9292,79.613,88.9028,89.6117,96.1055,87.6868,89.5678,109.276,84.2047,105.258,95.2259,96.2345,94.973,108.764,97.5003,121.648,82.8586,94.3543,98.7807,108.097,100.348,121.781,87.2206,98.3596,111.185,107.491,103.491,148.099,81.4743,109.77,92.777,112.927,112.512,115.161,88.1521,119.543,95.2093,112.091,110.909,123.803,92.4349,117.092,90.6387,141.866,108.803,127.671,110.208,118.49,98.6726,156.575,100.908,136.85
"743","PFLU_0836",34.1135,15.0277,21.832,25.7733,13.3771,16.9161,30.9654,15.0762,18.1326,30.14,15.9925,18.506,28.3849,18.4208,23.3009,22.2684,19.1032,26.4073,46.0705,23.6966,27.4686,26.3638,23.3561,26.2757,37.3357,25.3609,26.6918,49.5946,25.1154,35.4652,37.4845,25.5762,31.5843,41.4912,27.144,36.5962,32.1278,24.5798,40.5553,41.3969,29.607,42.3417,34.7643,27.2761,56.5087,49.4035,29.3006,61.0157,40.5801,39.8237,41.0486,48.9688,39.6095,36.4533,38.2045,38.5165,37.7843,47.368,36.5688,40.9036,45.1589,34.5834,40.6829,72.114,31.5081,46.1082,36.8515,31.5626,34.8109,42.0344,27.9016,45.1077
"744","PFLU_0837",5.81896,6.29234,8.10424,6.21875,5.93153,8.64469,6.38437,6.20285,4.90185,6.37636,5.94202,5.24476,7.24613,5.5112,5.10326,4.88875,6.61505,6.63973,7.54774,6.40301,5.30044,5.01554,6.76404,5.3019,6.99722,5.76538,6.34392,7.85395,6.24192,7.48089,11.3081,5.76203,8.90593,8.43799,6.3492,7.57835,9.18611,6.60843,9.6051,9.75841,5.74046,7.68531,8.58816,5.66149,12.3822,12.3038,4.92445,9.68822,10.3289,5.59985,13.2438,8.8313,4.84778,9.11248,9.79523,6.85831,12.3109,8.5132,5.02007,8.53764,8.02245,6.66201,11.9529,8.86056,5.58333,8.39734,4.76399,5.8507,5.08443,5.94984,5.44586,6.53073
"745","PFLU_0838",41.3654,48.6461,67.8207,42.893,53.6761,66.1594,43.3731,40.717,28.0142,38.2693,44.598,30.5575,51.2081,41.9034,32.8268,37.7542,44.8808,39.2411,55.5857,42.4661,35.6809,40.0022,45.8882,40.2829,57.2261,42.1763,40.8069,56.4458,44.8811,46.4844,67.3754,43.8677,56.6529,66.5868,46.4688,65.6166,73.8904,44.3545,60.4141,80.3912,50.0593,67.741,79.1819,49.0502,72.8761,94.548,50.8367,84.7385,79.5089,54.8248,71.5998,81.2029,52.958,69.663,72.6995,60.6208,74.586,71.9701,52.9113,73.509,81.153,60.2946,70.4845,103.673,52.2543,75.586,75.9405,58.7207,58.6755,120.438,54.1627,80.8863
"746","PFLU_0839",5639.77,5990.09,4902.45,4157.93,5647.88,3858.35,4205.37,5618.7,5127.4,4081.46,5415.88,4462.5,3408.98,5601.79,5575.75,2795.15,5931.94,5741.57,3531.24,5506.26,5053.2,2882.54,5456.21,5101.36,3142.94,5223.6,4962.95,4614.93,5032.42,5825.1,4016.68,4929.5,4359.44,4606.21,5248.44,5557.43,2639.41,4566.25,4222.28,4205.71,4913.44,5652.13,2555.14,4775.57,4091.81,3803.78,4590.99,5196.3,3269.02,4630.61,3459.68,4568.18,4521.24,4327.72,2946.62,4480.42,3957.24,4184.93,4274.78,4838,2057.98,4523.81,3512.58,3687.81,4239.9,5062.58,3059.59,4313.31,2882.71,6068.66,4160.33,5338.93
"747","PFLU_0840",4552.91,4718.08,3724.47,4007.62,4341.78,3562.47,3800.96,4431.11,4191.92,3794.05,4222.15,4264.25,3336.89,4582.01,4515.21,3018.43,4732.21,5057.4,3455.33,4619.25,4320.75,3059.47,4293.94,4472.28,3145.82,4431.95,4140.23,3945.28,4081.77,4694.13,3511.69,4304.65,3593.68,3974.81,4367.83,4421.19,2868.78,4002.12,3521.36,3680.2,4042.47,4216.58,2854.97,4064,3501.77,3477.77,3974.52,3980.97,2844.36,3943.02,3204.05,3981.18,3946.3,3449.49,2883.94,4052.24,3581.72,3795.33,3700.84,4019.23,2256.24,3970.3,3405.09,3505.98,3810.46,4447.84,3365.08,4094.44,3134.99,3434.09,3643.91,4584.39
"748","PFLU_0841",714.866,887.088,1156.44,547.798,930.926,903.703,634.79,732.093,783.672,614.445,785.323,694.896,633.57,668.457,813.015,509.475,750.014,839.427,693.144,555.375,699.366,512.122,650.278,670.209,666.441,520.17,718.869,951.61,649.807,791.583,890.762,491.607,723.939,1084.9,578.602,913.664,697.137,457.882,804.996,1117.45,545.476,865.15,738.479,478.364,865.601,1168.42,516.76,1167.26,881.044,526.206,785.951,1184.86,528.625,916.222,795.577,525.064,969.815,1029.55,470.342,1095.32,572.091,546.557,784.152,968.229,471.287,1167.25,723.456,509.521,625.004,1024.91,462.993,1106.1
"749","PFLU_0842",458.318,507.98,661.538,381.084,525.837,548.621,446.545,416.093,456.417,430.82,450.357,449.147,454.882,384.487,473.668,368.516,410.443,481.134,497.065,327.051,413.005,360.395,353.654,389.779,447.355,308.517,418.001,588.198,356.457,453.608,594.628,295.898,442.171,657.688,336.42,514.194,534.292,274.258,494.873,695.457,319.32,509.617,562.58,281.84,569.464,754.081,312.882,671.925,607.166,332.121,503.165,715.831,307.255,538.186,566.251,340.852,643.515,645.274,271.767,637.177,451.978,333.05,537.545,630.989,281.807,686.924,472.751,322.353,444.238,467.236,275.329,595.448
"750","PFLU_0843",589.47,606.236,694.727,515.789,592.093,581.116,555.746,513.097,564.075,535.886,523.061,546.876,558.786,468.545,576.006,477.438,487.389,584.546,608.76,430.636,513.867,462.591,427.639,485.19,564.82,410.964,520.482,623.77,411.671,536.491,719.092,404.131,566.618,706.646,424.281,627.079,684.062,384.489,632.427,746.323,408.646,649.086,695.501,393.997,714.592,849.742,404.54,774.064,739.442,428.202,714.767,796.497,391.447,663.38,691.767,447.138,780.232,722.348,362.481,730.23,563.298,431.03,716.736,706.81,363.894,784.286,559.426,411.89,530.323,752.564,328.223,724.312
"751","PFLU_0844",266.689,219.993,223.097,212.63,192.773,171.031,213.562,190.338,209.231,200.067,188.245,176.087,190.584,204.852,244.393,156.899,204.024,231.801,215.839,198.196,242.144,156.772,201.431,210.615,179.22,215.866,236.99,245.639,220.019,258.027,244.488,219.697,231.523,239.388,228.701,249.535,197.566,202.045,264.714,233.909,217.719,236.126,196.715,208.666,294.304,260.73,198.763,305.215,227.55,234.869,249.396,254.434,202.697,224.96,192.957,222.944,260.091,228.294,188.013,249.835,176.074,220.484,241.043,223.333,184.204,309.744,174.819,203.111,161.884,124.662,180.389,272.291
"752","PFLU_0845",235.436,195.308,174.605,202.527,167.348,129.387,172.201,168.162,178.426,166.872,161.842,135.343,162.546,182.01,209.869,128.678,175.843,202.064,174.426,178.635,207.668,143.473,173.887,181.241,162.35,190.165,199.167,249.192,199.247,207.586,221.299,194.374,185.551,233.144,183.52,180.356,160.376,178.972,201.383,218.549,193.791,161.072,171.512,183.242,248.137,240.559,176.67,237.978,200.536,195.737,230.159,225.641,191.497,158.455,157.733,208.421,227.91,203.171,166.113,203.291,169.519,196.595,211.593,207.277,176.69,274.075,173.037,187.408,134.107,94.1451,176.749,212.465
"753","PFLU_0846",73.6294,58.7319,61.2958,61.7123,58.3179,58.5107,64.5468,55.7182,54.0338,65.2808,55.6972,51.3965,73.5681,59.1473,63.302,58.0918,61.4305,71.9289,77.3323,55.5244,65.9165,57.0076,64.453,66.6523,82.7317,59.4128,68.4499,91.142,61.7953,87.3383,95.768,60.8157,87.979,96.4883,65.866,90.1068,90.7065,62.0467,95.2159,103.428,65.8004,91.5372,85.6509,63.6926,108.674,119.53,64.803,113.312,82.5798,69.6612,100.779,99.2929,62.6119,88.1822,90.2237,75.4293,106.768,91.2865,68.0146,104.51,75.568,81.9513,98.9653,102.474,67.5679,111.733,68.2337,84.9819,73.0289,99.1298,71.8323,93.2953
"754","PFLU_0848",9.58281,6.18207,8.2399,8.04204,7.20572,6.86936,8.13507,6.71057,6.84923,7.77539,7.5893,6.86631,7.55081,6.12042,7.26779,4.7329,7.08073,8.7572,9.54796,5.86447,7.87461,6.16118,6.74144,8.41763,9.17875,6.49751,9.00555,11.0366,7.60805,9.14546,10.659,6.55789,8.87883,11.4868,8.5594,9.95601,8.03159,7.27727,11.147,9.76205,7.68242,10.9352,8.46418,7.70427,11.8703,10.3309,8.08985,12.5369,9.81071,9.47592,11.3463,10.5918,6.68147,8.99428,8.98,10.5804,9.67657,8.94744,7.03293,9.77712,5.9746,8.83874,10.439,10.057,8.02807,9.62218,6.3317,10.1256,4.38477,8.80492,8.26278,8.78965
"755","PFLU_0850",3.23715,1.55918,3.2897,2.36466,1.49648,2.40888,3.36269,2.06671,2.82496,3.67112,2.02385,2.94091,3.19859,2.89875,3.499,2.69856,3.05206,3.70859,5.04828,2.8034,3.78041,3.29657,3.09765,3.87648,5.52054,3.91746,3.61093,6.32777,3.60731,4.00498,5.28965,2.64619,4.64018,5.82784,3.8265,4.67721,5.00916,3.58684,4.50599,5.82807,3.6931,4.88004,5.65115,3.56337,6.56864,6.632,3.73008,6.53345,5.07201,5.17829,5.47364,6.58042,4.43452,4.73769,4.46681,5.74693,6.01987,5.75491,6.11815,5.40835,6.54764,5.26913,5.14748,8.75663,3.92771,6.75954,8.01085,4.59072,4.50508,4.52159,4.35589,6.50608
"756","PFLU_0852",4.06329,2.63851,6.92629,3.29049,2.4278,5.3341,4.36122,2.7786,2.72588,3.54576,3.17817,2.94254,3.68858,3.45445,3.55209,3.22381,3.74754,3.7142,4.96236,3.74109,3.36192,3.2111,4.31959,3.96504,5.11147,4.08789,4.61504,6.51784,3.91796,5.35368,6.97563,3.83346,4.73493,6.37331,4.57885,5.43504,5.22112,3.67298,5.76424,7.04213,3.93931,5.14195,5.53198,3.53443,7.99859,7.21075,3.46932,8.30311,6.62553,5.45971,6.37759,6.96385,5.44229,4.92335,4.84159,4.81514,6.6059,6.4571,4.8054,5.75918,6.97586,5.43734,6.17804,9.38663,4.15591,8.1258,6.08033,4.35816,3.72365,5.32431,3.82239,7.26407
"757","PFLU_0856",20.054,14.5479,13.7267,16.0185,12.1889,18.2746,17.6142,11.4746,12.0565,17.985,11.7853,13.3162,18.5175,13.3917,11.7655,14.3747,12.621,13.8108,18.1351,14.1033,12.2148,13.9119,14.0835,13.6108,14.5672,11.7348,16.0872,16.7304,12.9585,13.4737,17.3078,14.1253,17.8824,22.9078,13.5142,19.5646,17.184,14.802,19.3883,19.3652,14.8973,20.7369,15.2356,16.5252,21.0092,21.5536,13.3024,18.4587,17.7457,15.4404,21.4782,18.1399,13.0031,20.385,16.9668,16.6803,19.4927,16.7606,13.1975,21.6694,13.3471,17.2354,17.9591,15.924,15.1624,18.8977,11.695,16.3542,11.8011,12.7885,14.2866,16.4384
"758","PFLU_0857",51.3154,43.0144,42.731,40.8425,39.5111,35.7021,40.0757,31.7189,33.625,36.3635,37.4507,21.142,31.1485,36.3037,35.427,30.7828,38.3486,34.421,39.2101,30.8601,35.0477,28.8606,33.7119,31.7055,34.8675,38.9752,38.2509,40.326,36.0561,58.741,41.5128,37.4852,46.8741,48.8518,39.7814,49.276,36.4065,36.5856,53.1873,41.0874,38.8073,44.1371,36.4686,35.4782,55.4974,50.4625,36.1468,53.5333,49.9007,35.2844,41.1411,48.4066,43.2066,36.847,32.8421,43.1484,53.054,45.5652,33.4384,49.2509,34.2946,36.6912,42.9075,44.7884,39.6848,58.769,36.2652,44.3459,31.5448,15.5768,35.163,52.1712
"759","PFLU_0858",26.4093,21.5057,20.5209,22.8582,22.21,19.3665,26.1269,20.4708,17.4641,25.174,20.7743,19.5309,26.131,21.0607,21.7456,20.3885,22.9437,23.7494,23.9193,21.5659,21.5485,19.5256,21.0689,21.8119,22.9956,23.5209,23.9073,25.0255,26.0642,25.871,27.6371,24.6043,25.3328,26.4961,23.6075,28.7194,25.0879,24.027,27.0322,27.0178,23.7115,27.7344,26.7615,23.9215,28.0105,27.6752,24.5059,35.3749,26.1508,24.8329,25.05,27.1875,20.8384,25.7444,23.7728,27.0741,27.1225,26.585,22.4682,30.0483,22.2748,26.8888,28.2633,27.8042,23.3116,32.7138,24.1707,25.8289,21.3375,19.0485,18.6855,30.7066
"760","PFLU_0859",73.602,66.4444,56.7406,59.4251,76.7431,53.5339,72.6407,67.1203,59.0077,74.366,73.6831,62.8413,74.3218,67.0178,66.729,52.5469,73.8406,75.1854,83.1224,81.68,74.3647,50.3222,67.0607,68.993,71.3522,69.6081,73.5368,84.162,65.1795,80.0074,78.5384,79.4439,77.6001,83.2854,85.0418,93.2777,66.5269,80.7349,74.9528,83.6515,81.6184,102.264,61.8587,80.4052,84.6546,81.9081,79.285,86.7781,73.8115,89.932,75.0991,88.6291,81.638,87.3662,69.5543,82.3256,71.5094,86.9633,79.5678,84.7341,55.487,91.7968,74.1136,79.7163,71.6102,78.9995,66.7386,85.4596,59.3221,88.4795,59.5671,100.437
"761","PFLU_0860",171.85,167.286,115.862,155.345,162.038,107.22,166.379,158.467,131.456,154.632,158.104,126.872,163.737,173.574,161.189,132.23,176.589,162.028,161.545,179.505,161.388,124.882,178.127,160.093,155.664,184.492,167.898,169.447,180.837,190.201,164.166,200.729,172.492,185.12,203.879,208.207,154.384,196.834,178.562,173.603,198.747,194.723,154.118,189.56,195.217,186.001,191.208,226.923,164.953,204.392,175.1,186.022,181.525,188.448,152.205,215.279,174.609,178.752,178.547,203.323,139.574,212.05,164.114,187.684,178.653,226.949,161.077,208.77,144.071,255.733,168.46,224.12
"762","PFLU_0861",169.17,163.178,141.499,146.177,162.886,120.366,164.252,165.265,137.021,159.254,170.544,131.618,158.369,178.299,160.516,128.484,180.569,170.264,162.691,190.678,160.856,129.47,179.67,160.747,152.503,185.163,165.118,171.851,190.387,189.218,172.118,197.326,169.198,183.378,201.66,216.355,147.08,188.542,168.015,179.237,199.557,208.032,149.393,189.184,184.71,185.153,198.783,239.373,161.81,200.652,161.52,189.82,188.782,182.831,152.017,216.336,170.117,183.41,183.461,206.33,136.265,209.407,158.032,195.797,185.847,224.187,175.355,211.944,148.343,205.04,174.815,242.127
"763","PFLU_0862",405.753,414.316,367.549,350.667,410.757,338.168,399.707,424.152,356.928,369.957,442.453,303.117,319.537,453.788,416.132,260.581,488.428,459.688,357.367,560.632,364.857,261.397,487.231,438.06,332.964,460.007,419.448,413.379,496.871,464.73,399.599,510.091,424.168,409.192,547.285,503.378,289.926,477.48,403.409,410.33,522.999,529.29,275.976,488.321,441.085,370.214,532.306,516.061,362.13,533.098,371.829,421.831,526.659,417.592,342.2,538.068,400.641,401.85,471.273,457.241,239.646,543.48,342.715,410.504,490.335,433.957,357.114,538.784,281.707,345.427,473.305,564.409
"764","PFLU_0863",523.169,371.145,420.297,427.185,378.745,404.791,439.123,351.073,320.112,425.113,369.622,340.029,401.292,376.714,378.713,328.945,400.699,439.001,430.943,374.906,387.475,338.856,398.544,414.662,395.393,381.445,403,489.409,411.097,501.66,452.05,385.079,414.257,512.926,422.471,514.294,376.703,385.978,434.614,500.174,411.902,472.04,401.926,407.543,446.243,479.367,393.749,575.32,424.135,429.287,412.318,540.588,414.216,446.046,404.941,448.925,441.963,509.427,414.684,517.444,364.646,448.195,405.235,529.131,419.183,590.464,452.476,470.568,374.679,489.555,420.469,570.198
"765","PFLU_0864",130.203,79.5522,104.98,117.291,75.7735,89.8983,116.282,82.9945,87.3128,116.474,78.2363,84.0455,86.909,88.6956,102.256,75.5434,89.6918,107.33,90.9633,101.105,113.209,74.7465,89.6753,105.472,70.5437,105.826,115.817,83.2225,105.812,119.743,83.9348,111.272,97.8885,90.7874,112.487,110.886,77.0625,109.291,94.9675,85.2012,110.835,112.597,70.6631,108.529,93.159,82.2256,107.479,110.42,72.6671,102.202,83.876,89.1399,96.0013,86.3335,78.5081,106.205,85.9673,87.8837,95.8261,97.3958,62.2468,100.09,77.7956,84.7072,96.8601,119.789,73.3935,98.6418,67.04,60.5502,87.1432,106.385
"766","PFLU_0865",110.147,61.4162,66.4887,91.4441,47.0038,47.9421,66.0058,49.7674,57.0612,63.6194,44.0764,42.0021,56.4823,54.7782,64.2202,50.5983,54.9907,73.396,63.5846,59.0125,68.5932,45.8921,54.2832,65.0362,44.5431,70.7485,72.2668,61.776,75.0805,77.073,69.0071,72.3506,63.8599,74.7721,74.7842,67.7046,54.7274,77.1565,65.0191,59.9643,68.9117,47.7819,48.4807,74.824,71.8088,67.0715,64.4355,69.8444,56.007,71.8344,72.9961,67.6204,60.0438,51.2255,49.0706,73.6183,68.3939,62.6977,64.604,60.6773,42.9836,65.4764,66.6169,53.0965,68.4474,87.8633,48.4447,69.6911,38.5225,27.0446,58.8904,67.4024
"767","PFLU_0866",55.7553,30.465,35.3214,43.8989,28.6823,28.2477,49.0462,27.0871,28.4706,39.7088,25.8232,25.9675,44.6923,30.9351,31.4315,30.5368,26.1633,33.7232,43.2224,30.7701,34.0486,23.6468,24.9305,34.0999,35.6603,33.3451,38.293,31.9518,30.2285,40.0312,42.822,35.5261,46.9296,39.3577,36.5296,42.9514,42.2839,41.0065,48.3869,37.0539,32.4827,42.8989,33.0455,40.7533,46.4089,42.0934,34.8199,41.8535,36.8015,37.2882,53.865,41.2011,30.839,32.7061,38.1812,43.1747,46.8235,34.5863,32.9548,35.8657,28.6778,37.4227,43.1747,35.9,31.3227,43.6776,20.8523,38.8871,23.8523,59.9128,24.9817,30.0494
"768","PFLU_0867",26.0497,18.4977,19.1529,22.7733,18.3373,20.941,19.4678,15.3662,14.9386,19.8731,14.5143,14.7207,20.6214,16.1145,16.7613,14.8036,15.3339,18.8451,20.2454,16.1396,18.5441,13.8318,16.0157,18.3478,18.6388,15.8057,19.6604,19.7657,15.3189,19.6942,22.4686,17.1043,21.7354,22.5793,16.4373,22.2417,19.5401,18.5046,24.9593,21.8622,16.3475,22.8417,21.8119,19.1121,26.117,24.4165,16.1903,24.5308,19.5929,18.5962,24.5382,24.1854,17.2407,19.9435,20.8692,19.5695,22.5617,22.3927,17.0702,23.6015,17.4929,20.4008,23.1552,23.2586,17.3815,26.373,17.7355,18.4936,16.8516,21.2531,15.8834,21.0624
"769","PFLU_0868",15.606,8.76856,12.622,13.4109,8.14517,11.7898,11.6779,7.44961,7.69085,12.3594,6.27587,7.68486,11.6214,7.18626,7.59626,8.33345,7.24335,9.3662,10.9509,8.02542,8.98351,8.6722,6.79766,8.79327,9.88132,8.19124,9.53135,10.9616,8.58775,10.1761,12.8676,9.37255,10.6535,12.3903,8.71781,10.4671,11.2995,9.46406,11.2393,11.9818,9.01598,9.84184,10.5747,9.3121,12.4173,13.1778,8.63496,11.8568,11.6999,9.65077,12.7699,13.7332,8.28971,10.0446,10.3875,9.90962,12.7138,11.2801,8.35467,11.693,10.4304,9.6706,13.1635,13.0438,8.3842,13.7029,9.92699,10.0072,8.04737,6.25485,7.91439,9.62492
"770","PFLU_0869",29.6238,21.3134,26.1452,25.4858,21.5272,23.4076,23.7003,19.9251,17.3201,24.4818,19.3623,18.8343,27.4944,19.5219,17.6626,19.4435,21.598,20.2111,39.1862,21.3206,21.3614,25.2213,22.5927,20.5354,67.0254,24.7134,22.8429,75.3137,25.2444,28.5289,92.5274,25.2764,27.9647,91.6196,25.7051,29.3961,72.3898,24.3834,34.9677,71.3979,28.2112,26.6967,75.3043,27.6712,53.054,101.188,26.485,50.9017,65.4398,38.7194,74.5899,61.9143,33.6975,61.4028,55.3462,54.0568,85.7372,63.282,39.314,70.8143,74.5343,50.6793,70.5144,80.4703,39.0386,73.2448,52.6626,51.7352,50.4963,32.7489,39.2089,59.1453
"771","PFLU_0870",29.6276,22.6354,29.3569,25.6123,22.2226,24.7372,23.4826,17.916,18.0226,23.1569,18.4299,17.0148,24.4279,20.9732,18.2455,20.1052,19.7818,19.5167,33.7815,22.8324,20.9626,23.8301,18.5822,19.9035,55.4114,23.107,21.866,63.431,21.9325,25.0036,79.6596,23.4082,24.5488,70.6186,23.5748,27.461,57.6624,25.2907,28.982,57.6829,27.362,27.2884,58.6384,29.6394,43.088,70.1978,29.3171,47.6718,52.0849,39.9859,62.2773,57.0559,32.6536,49.4906,47.0466,55.1269,60.5716,53.8621,43.2107,63.6421,57.4941,51.5963,63.0704,74.6746,39.1183,67.2347,57.5024,50.3105,42.2994,32.6737,39.7503,61.1789
